 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle
580,V1.F5 Select:4.40 s,42,437.905,101.238,437.905,101.238,8.306,6.438,141.189
581,V1.F5 Select:4.40 s,16827,596.751,330.850,596.751,330.850,178.548,119.995,72.907
582,V1.F5 Select:4.40 s,136,1209.243,499.426,1209.243,499.426,16.277,10.638,83.745
583,V1.F5 Select:4.40 s,4718,176.690,624.851,176.690,624.851,86.210,69.680,66.481
584,V1.F5 Select:4.40 s,29782,356.540,757.815,356.540,757.815,228.951,165.624,9.346
585,V1.F5 Select:4.40 s,44,1201.886,639.318,1201.886,639.318,8.112,6.906,10.205
586,V1.F5 Select:4.40 s,1252,1039.653,763.415,1039.653,763.415,45.961,34.683,40.330
587,V1.F5 Select:4.40 s,662,76.246,770.645,76.246,770.645,30.185,27.924,60.170
588,V1.F5 Select:4.40 s,4196,1207.323,928.612,1207.323,928.612,124.166,43.027,97.005
589,V1.F5 Select:4.40 s,33,62.015,982.015,62.015,982.015,6.907,6.083,157.072
590,V1.F5 Select:4.47 s,45,437.922,101.011,437.922,101.011,8.430,6.797,130.070
591,V1.F5 Select:4.47 s,21619,525.960,336.095,525.960,336.095,205.999,133.623,69.903
592,V1.F5 Select:4.47 s,31078,1228.229,553.970,1228.229,553.970,320.244,123.561,94.086
593,V1.F5 Select:4.47 s,196,1046.628,478.612,1046.628,478.612,18.397,13.565,46.845
594,V1.F5 Select:4.47 s,4246,130.522,591.721,130.522,591.721,96.717,55.897,33.050
595,V1.F5 Select:4.47 s,35450,298.949,752.560,298.949,752.560,308.717,146.206,0.523
596,V1.F5 Select:4.47 s,1436,1007.512,771.807,1007.512,771.807,48.130,37.988,179.798
597,V1.F5 Select:4.47 s,650,42.111,770.192,42.111,770.192,42.316,19.558,16.070
598,V1.F5 Select:4.47 s,265,1273.591,808.070,1273.591,808.070,24.714,13.653,64.399
599,V1.F5 Select:4.47 s,3457,1173.928,949.247,1173.928,949.247,120.363,36.569,131.861
600,V1.F5 Select:4.47 s,36,61.944,982.000,61.944,982.000,7.157,6.404,0.000
601,V1.F5 Select:4.53 s,47,437.798,101.096,437.798,101.096,8.285,7.223,132.977
602,V1.F5 Select:4.53 s,74,2.162,197.568,2.162,197.568,17.687,5.327,92.133
603,V1.F5 Select:4.53 s,21296,459.840,350.583,459.840,350.583,277.282,97.788,50.662
604,V1.F5 Select:4.53 s,91923,1131.163,604.047,1131.163,604.047,407.459,287.243,69.032
605,V1.F5 Select:4.53 s,117,946.560,430.765,946.560,430.765,13.688,10.883,98.764
606,V1.F5 Select:4.53 s,4193,68.033,573.298,68.033,573.298,103.580,51.542,168.816
607,V1.F5 Select:4.53 s,38939,161.358,748.721,161.358,748.721,322.147,153.901,2.282
608,V1.F5 Select:4.53 s,2079,926.001,799.174,926.001,799.174,67.632,39.140,16.694
609,V1.F5 Select:4.53 s,22064,1204.399,922.304,1204.399,922.304,199.047,141.136,27.812
610,V1.F5 Select:4.53 s,36,61.778,982.111,61.778,982.111,7.311,6.270,176.702
611,V1.F5 Select:4.60 s,49,437.908,101.276,437.908,101.276,8.537,7.308,145.251
612,V1.F5 Select:4.60 s,18860,443.218,335.574,443.218,335.574,268.036,89.590,25.079
613,V1.F5 Select:4.60 s,134,897.119,372.433,897.119,372.433,16.505,10.337,111.747
614,V1.F5 Select:4.60 s,67333,1034.604,583.539,1034.604,583.539,432.237,198.343,49.447
615,V1.F5 Select:4.60 s,3619,23.375,543.705,23.375,543.705,83.134,55.427,97.268
616,V1.F5 Select:4.60 s,17686,57.624,738.713,57.624,738.713,168.368,133.746,114.343
617,V1.F5 Select:4.60 s,43347,1160.191,901.807,1160.191,901.807,282.819,195.146,129.216
618,V1.F5 Select:4.60 s,1459,871.725,811.037,871.725,811.037,45.498,40.829,142.817
619,V1.F5 Select:4.60 s,35,61.871,982.071,61.871,982.071,7.139,6.243,165.443
620,V1.F5 Select:4.67 s,50,437.780,101.100,437.780,101.100,8.521,7.472,137.193
621,V1.F5 Select:4.67 s,17294,310.593,316.678,310.593,316.678,235.207,93.617,135.248
622,V1.F5 Select:4.67 s,173,860.887,286.645,860.887,286.645,17.479,12.602,40.035
623,V1.F5 Select:4.67 s,147304,962.329,655.738,962.329,655.738,748.538,250.560,130.197
624,V1.F5 Select:4.67 s,3148,24.801,516.820,24.801,516.820,73.473,54.553,82.913
625,V1.F5 Select:4.67 s,11314,43.462,727.612,43.462,727.612,171.288,84.101,67.589
626,V1.F5 Select:4.67 s,25,1111.620,655.780,1111.620,655.780,6.579,4.838,150.930
627,V1.F5 Select:4.67 s,1397,859.008,828.827,859.008,828.827,45.535,39.063,10.887
628,V1.F5 Select:4.67 s,35,61.900,982.014,61.900,982.014,7.094,6.282,149.177
629,V1.F5 Select:4.73 s,47,437.926,101.032,437.926,101.032,8.376,7.145,139.895
630,V1.F5 Select:4.73 s,18490,220.865,331.422,220.865,331.422,204.127,115.331,77.294
631,V1.F5 Select:4.73 s,154,852.896,324.481,852.896,324.481,17.501,11.204,88.546
632,V1.F5 Select:4.73 s,94100,669.375,540.523,669.375,540.523,386.691,309.839,29.853
633,V1.F5 Select:4.73 s,33,2.015,540.136,2.015,540.136,8.651,4.857,86.571
634,V1.F5 Select:4.73 s,78489,997.183,826.704,997.183,826.704,405.857,246.233,19.680
635,V1.F5 Select:4.73 s,28,61.786,982.036,61.786,982.036,6.432,5.543,66.140
636,V1.F5 Select:4.80 s,47,437.777,100.989,437.777,100.989,8.604,6.956,135.615
637,V1.F5 Select:4.80 s,16146,164.129,316.568,164.129,316.568,286.654,71.716,25.839
638,V1.F5 Select:4.80 s,66997,547.929,524.819,547.929,524.819,448.350,190.260,41.871
639,V1.F5 Select:4.80 s,116,802.405,409.922,802.405,409.922,15.264,9.676,81.178
640,V1.F5 Select:4.80 s,47373,874.724,840.365,874.724,840.365,280.333,215.162,103.571
641,V1.F5 Select:4.80 s,2442,1256.372,999.690,1256.372,999.690,62.218,49.973,52.142
642,V1.F5 Select:4.80 s,29,61.776,982.086,61.776,982.086,6.354,5.811,111.505
643,V1.F5 Select:4.87 s,40,437.825,101.150,437.825,101.150,7.793,6.535,148.903
644,V1.F5 Select:4.87 s,13292,106.000,293.836,106.000,293.836,229.623,73.703,32.888
645,V1.F5 Select:4.87 s,91049,397.733,476.178,397.733,476.178,400.375,289.547,149.888
646,V1.F5 Select:4.87 s,124,656.774,409.677,656.774,409.677,14.677,10.757,71.003
647,V1.F5 Select:4.87 s,57221,767.384,826.323,767.384,826.323,316.600,230.120,177.937
648,V1.F5 Select:4.87 s,5981,1187.960,1001.592,1187.960,1001.592,152.063,50.080,177.154
649,V1.F5 Select:4.87 s,25,61.700,982.260,61.700,982.260,6.122,5.200,83.868
650,V1.F5 Select:4.93 s,39,437.654,101.090,437.654,101.090,7.783,6.380,129.022
651,V1.F5 Select:4.93 s,3836,17.261,298.239,17.261,298.239,115.689,42.218,86.137
652,V1.F5 Select:4.93 s,89076,184.037,463.314,184.037,463.314,369.873,306.632,46.336
653,V1.F5 Select:4.93 s,23,451.283,453.283,451.283,453.283,6.827,4.289,33.444
654,V1.F5 Select:4.93 s,79595,647.552,819.316,647.552,819.316,482.750,209.929,3.884
655,V1.F5 Select:4.93 s,24,1150.167,734.625,1150.167,734.625,6.111,5.001,19.605
656,V1.F5 Select:4.93 s,32,403.500,923.781,403.500,923.781,11.620,3.506,37.611
657,V1.F5 Select:4.93 s,4137,1204.591,1004.492,1204.591,1004.492,113.041,46.597,3.838
658,V1.F5 Select:4.93 s,25,61.820,982.060,61.820,982.060,6.141,5.183,78.700
659,V1.F5 Select:5.00 s,40,437.775,101.050,437.775,101.050,7.901,6.446,133.977
660,V1.F5 Select:5.00 s,58569,112.166,448.424,112.166,448.424,371.356,200.811,57.410
661,V1.F5 Select:5.00 s,99,4.237,314.005,4.237,314.005,11.844,10.642,75.675
662,V1.F5 Select:5.00 s,1628,1266.744,597.951,1266.744,597.951,75.862,27.324,72.928
663,V1.F5 Select:5.00 s,59101,567.247,836.178,567.247,836.178,333.516,225.626,9.153
664,V1.F5 Select:5.00 s,36,374.306,932.056,374.306,932.056,10.356,4.426,137.050
665,V1.F5 Select:5.00 s,5299,1094.520,997.448,1094.520,997.448,106.816,63.164,168.194
666,V1.F5 Select:5.00 s,24,61.625,981.958,61.625,981.958,5.989,5.102,88.600
667,V1.F5 Select:5.07 s,37,437.770,100.932,437.770,100.932,7.372,6.391,154.285
668,V1.F5 Select:5.07 s,27044,48.479,479.307,48.479,479.307,288.729,119.259,93.491
669,V1.F5 Select:5.07 s,41607,1211.160,493.912,1211.160,493.912,325.222,162.891,96.786
670,V1.F5 Select:5.07 s,60873,380.106,785.909,380.106,785.909,370.174,209.377,152.479
671,V1.F5 Select:5.07 s,26,437.192,946.462,437.192,946.462,6.311,5.245,22.538
672,V1.F5 Select:5.07 s,6090,1020.157,1003.071,1020.157,1003.071,150.917,51.379,178.674
673,V1.F5 Select:5.13 s,39,437.577,101.064,437.577,101.064,8.082,6.144,127.112
674,V1.F5 Select:5.13 s,102778,1110.000,551.234,1110.000,551.234,399.382,327.659,46.637
675,V1.F5 Select:5.13 s,74301,250.031,801.067,250.031,801.067,392.871,240.799,7.209
676,V1.F5 Select:5.13 s,57,453.658,948.061,453.658,948.061,13.733,5.285,170.047
677,V1.F5 Select:5.13 s,3330,1021.738,1008.026,1021.738,1008.026,108.409,39.110,2.710
678,V1.F5 Select:5.20 s,2801,1266.190,129.951,1266.190,129.951,107.484,33.180,92.959
679,V1.F5 Select:5.20 s,43,437.686,101.291,437.686,101.291,7.997,6.846,143.228
680,V1.F5 Select:5.20 s,93125,851.083,605.271,851.083,605.271,360.742,328.684,137.366
681,V1.F5 Select:5.20 s,53265,151.760,794.021,151.760,794.021,330.012,205.505,21.931
682,V1.F5 Select:5.20 s,26,62.038,982.231,62.038,982.231,5.991,5.526,1.414
683,V1.F5 Select:5.20 s,3524,876.647,1009.193,876.647,1009.193,123.012,36.475,0.444
684,V1.F5 Select:5.27 s,3751,1262.342,140.340,1262.342,140.340,116.325,41.057,96.304
685,V1.F5 Select:5.27 s,38,437.605,101.158,437.605,101.158,7.870,6.148,131.615
686,V1.F5 Select:5.27 s,112826,643.487,666.036,643.487,666.036,459.416,312.689,28.139
687,V1.F5 Select:5.27 s,31920,94.583,769.074,94.583,769.074,254.361,159.780,39.300
688,V1.F5 Select:5.27 s,3847,895.251,1006.028,895.251,1006.028,110.757,44.224,0.219
689,V1.F5 Select:5.27 s,24,61.833,982.333,61.833,982.333,5.896,5.182,135.000
690,V1.F5 Select:5.33 s,5184,1246.122,148.411,1246.122,148.411,117.719,56.070,69.069
691,V1.F5 Select:5.33 s,43,437.686,101.291,437.686,101.291,7.997,6.846,143.228
692,V1.F5 Select:5.33 s,92941,431.203,717.818,431.203,717.818,410.410,288.336,30.247
693,V1.F5 Select:5.33 s,7573,787.364,989.542,787.364,989.542,117.899,81.784,163.986
694,V1.F5 Select:5.33 s,25,62.060,982.340,62.060,982.340,6.114,5.206,5.917
695,V1.F5 Select:5.40 s,5450,1224.833,144.900,1224.833,144.900,109.560,63.337,99.327
696,V1.F5 Select:5.40 s,45,437.700,101.144,437.700,101.144,8.096,7.077,132.996
697,V1.F5 Select:5.40 s,91561,305.303,715.311,305.303,715.311,391.042,298.124,166.034
698,V1.F5 Select:5.40 s,88,1277.148,714.318,1277.148,714.318,16.599,6.750,89.753
699,V1.F5 Select:5.40 s,12038,705.000,973.293,705.000,973.293,152.800,100.309,163.834
700,V1.F5 Select:5.40 s,27,62.056,982.278,62.056,982.278,6.546,5.252,172.809
701,V1.F5 Select:5.47 s,4641,1215.963,145.971,1215.963,145.971,114.879,51.438,97.286
702,V1.F5 Select:5.47 s,45,437.767,101.011,437.767,101.011,8.182,7.003,126.902
703,V1.F5 Select:5.47 s,99291,157.959,699.457,157.959,699.457,380.953,331.855,170.211
704,V1.F5 Select:5.47 s,79,1276.297,679.310,1276.297,679.310,12.015,8.372,111.908
705,V1.F5 Select:5.47 s,2098,1247.659,711.616,1247.659,711.616,69.451,38.463,13.489
706,V1.F5 Select:5.47 s,12433,662.019,973.279,662.019,973.279,173.416,91.285,27.924
707,V1.F5 Select:5.47 s,29,62.052,982.086,62.052,982.086,6.394,5.774,164.590
708,V1.F5 Select:5.53 s,5357,1200.758,150.005,1200.758,150.005,115.237,59.189,65.510
709,V1.F5 Select:5.53 s,48,438.000,101.083,438.000,101.083,8.640,7.073,141.223
710,V1.F5 Select:5.53 s,17757,48.415,612.489,48.415,612.489,187.881,120.337,80.627
711,V1.F5 Select:5.53 s,2913,1251.303,711.789,1251.303,711.789,72.550,51.123,20.405
712,V1.F5 Select:5.53 s,2986,18.892,791.068,18.892,791.068,90.940,41.807,82.858
713,V1.F5 Select:5.53 s,14110,575.802,952.375,575.802,952.375,166.635,107.813,52.953
714,V1.F5 Select:5.53 s,36,61.778,982.111,61.778,982.111,7.311,6.270,176.702
715,V1.F5 Select:5.60 s,5409,1182.983,146.083,1182.983,146.083,109.086,63.133,98.478
716,V1.F5 Select:5.60 s,49,437.847,101.153,437.847,101.153,8.270,7.544,135.000
717,V1.F5 Select:5.60 s,65,3.023,684.192,3.023,684.192,11.558,7.160,79.276
718,V1.F5 Select:5.60 s,4177,1230.243,708.254,1230.243,708.254,109.875,48.403,176.468
719,V1.F5 Select:5.60 s,16692,505.577,933.676,505.577,933.676,190.374,111.637,134.646
720,V1.F5 Select:5.60 s,40,61.825,982.100,61.825,982.100,8.286,6.146,158.704
721,V1.F5 Select:5.67 s,4695,1176.072,146.434,1176.072,146.434,115.125,51.925,98.080
722,V1.F5 Select:5.67 s,53,437.953,101.160,437.953,101.160,8.916,7.569,137.785
723,V1.F5 Select:5.67 s,6051,1202.709,707.290,1202.709,707.290,164.298,46.893,7.079
724,V1.F5 Select:5.67 s,19245,455.126,941.802,455.126,941.802,250.300,97.897,37.400
725,V1.F5 Select:5.67 s,35,61.700,982.043,61.700,982.043,7.237,6.158,8.626
726,V1.F5 Select:5.73 s,5360,1162.674,150.807,1162.674,150.807,115.178,59.253,65.098
727,V1.F5 Select:5.73 s,53,437.953,100.934,437.953,100.934,8.944,7.545,144.820
728,V1.F5 Select:5.73 s,3060,1150.106,719.038,1150.106,719.038,71.994,54.117,8.352
729,V1.F5 Select:5.73 s,16906,399.304,921.630,399.304,921.630,213.695,100.730,51.425
730,V1.F5 Select:5.73 s,28,61.821,982.321,61.821,982.321,6.532,5.458,127.754
731,V1.F5 Select:5.80 s,5364,1145.554,146.337,1145.554,146.337,108.476,62.960,98.471
732,V1.F5 Select:5.80 s,55,438.045,101.064,438.045,101.064,8.831,7.930,138.339
733,V1.F5 Select:5.80 s,4828,1122.179,720.287,1122.179,720.287,130.414,47.136,175.882
734,V1.F5 Select:5.80 s,19680,345.006,898.105,345.006,898.105,229.584,109.143,125.403
735,V1.F5 Select:5.80 s,33,61.924,982.136,61.924,982.136,7.032,5.975,152.092
736,V1.F5 Select:5.87 s,4640,1137.488,146.759,1137.488,146.759,114.787,51.468,98.492
737,V1.F5 Select:5.87 s,55,437.973,101.064,437.973,101.064,9.093,7.702,138.596
738,V1.F5 Select:5.87 s,6156,1086.480,719.735,1086.480,719.735,169.271,46.305,6.234
739,V1.F5 Select:5.87 s,20,2.550,721.400,2.550,721.400,5.251,4.849,153.435
740,V1.F5 Select:5.87 s,22203,286.179,899.430,286.179,899.430,291.036,97.135,37.745
741,V1.F5 Select:5.87 s,29,61.914,982.155,61.914,982.155,6.142,6.011,17.389
742,V1.F5 Select:5.93 s,20,226.650,94.250,226.650,94.250,5.297,4.807,41.492
743,V1.F5 Select:5.93 s,5350,1123.390,150.968,1123.390,150.968,114.808,59.332,65.405
744,V1.F5 Select:5.93 s,56,438.000,101.000,438.000,101.000,9.049,7.880,134.998
745,V1.F5 Select:5.93 s,3414,1042.838,731.115,1042.838,731.115,84.493,51.446,12.869
746,V1.F5 Select:5.93 s,16828,256.380,871.228,256.380,871.228,222.889,96.129,42.054
747,V1.F5 Select:5.93 s,28,61.821,982.321,61.821,982.321,6.532,5.458,127.754
748,V1.F5 Select:6.00 s,5366,1106.759,146.668,1106.759,146.668,108.406,63.024,98.973
749,V1.F5 Select:6.00 s,20,226.750,94.000,226.750,94.000,5.241,4.858,52.018
750,V1.F5 Select:6.00 s,55,437.973,101.064,437.973,101.064,9.093,7.702,138.596
751,V1.F5 Select:6.00 s,4817,1025.321,730.739,1025.321,730.739,130.734,46.914,175.237
752,V1.F5 Select:6.00 s,21596,205.789,846.521,205.789,846.521,254.427,108.074,117.775
753,V1.F5 Select:6.00 s,32,62.031,982.156,62.031,982.156,6.780,6.009,141.782
754,V1.F5 Select:6.07 s,21,226.643,94.071,226.643,94.071,5.586,4.787,41.437
755,V1.F5 Select:6.07 s,4637,1099.053,147.041,1099.053,147.041,114.556,51.538,98.234
756,V1.F5 Select:6.07 s,56,438.000,101.000,438.000,101.000,9.049,7.880,134.998
757,V1.F5 Select:6.07 s,6167,987.533,733.696,987.533,733.696,168.883,46.494,6.858
758,V1.F5 Select:6.07 s,22154,172.663,854.506,172.663,854.506,286.585,98.426,43.455
759,V1.F5 Select:6.07 s,30,61.800,982.200,61.800,982.200,6.385,5.983,176.015
760,V1.F5 Select:6.13 s,5369,1066.182,146.966,1066.182,146.966,108.088,63.245,98.501
761,V1.F5 Select:6.13 s,56,438.000,101.000,438.000,101.000,9.049,7.880,134.998
762,V1.F5 Select:6.13 s,21334,100.551,794.644,100.551,794.644,265.312,102.382,124.205
763,V1.F5 Select:6.13 s,4784,924.745,743.660,924.745,743.660,127.984,47.593,175.150
764,V1.F5 Select:6.13 s,25,61.740,982.260,61.740,982.260,6.229,5.110,137.736
765,V1.F5 Select:6.20 s,4686,1058.278,147.245,1058.278,147.245,114.735,52.002,98.078
766,V1.F5 Select:6.20 s,56,438.000,101.000,438.000,101.000,9.049,7.880,134.998
767,V1.F5 Select:6.20 s,18205,75.149,782.115,75.149,782.115,222.342,104.251,52.778
768,V1.F5 Select:6.20 s,6203,887.098,746.611,887.098,746.611,168.135,46.974,6.272
769,V1.F5 Select:6.20 s,20,229.600,964.350,229.600,964.350,6.864,3.710,48.123
770,V1.F5 Select:6.20 s,25,61.660,982.100,61.660,982.100,6.033,5.276,110.424
771,V1.F5 Select:6.27 s,368,401.288,5.402,401.288,5.402,35.308,13.270,178.372
772,V1.F5 Select:6.27 s,5360,1043.055,151.808,1043.055,151.808,114.968,59.360,64.686
773,V1.F5 Select:6.27 s,56,438.000,101.000,438.000,101.000,9.049,7.880,134.998
774,V1.F5 Select:6.27 s,33,533.076,481.773,533.076,481.773,14.052,2.990,93.971
775,V1.F5 Select:6.27 s,13008,63.715,758.694,63.715,758.694,148.854,111.265,46.264
776,V1.F5 Select:6.27 s,3549,840.964,756.367,840.964,756.367,88.074,51.306,11.079
777,V1.F5 Select:6.27 s,27,61.722,982.241,61.722,982.241,6.210,5.536,116.262
778,V1.F5 Select:6.33 s,441,315.899,5.294,315.899,5.294,44.738,12.551,2.674
779,V1.F5 Select:6.33 s,5413,1022.053,147.000,1022.053,147.000,108.446,63.553,98.771
780,V1.F5 Select:6.33 s,55,437.973,101.064,437.973,101.064,9.093,7.702,138.596
781,V1.F5 Select:6.33 s,1019,1272.642,360.780,1272.642,360.780,69.763,18.598,89.548
782,V1.F5 Select:6.33 s,32,515.688,491.156,515.688,491.156,14.566,2.797,98.622
783,V1.F5 Select:6.33 s,12628,36.651,800.467,36.651,800.467,248.306,64.753,102.153
784,V1.F5 Select:6.33 s,4791,824.422,756.108,824.422,756.108,125.785,48.496,174.881
785,V1.F5 Select:6.33 s,31,61.952,982.210,61.952,982.210,6.870,5.745,136.313
786,V1.F5 Select:6.40 s,663,321.583,7.054,321.583,7.054,49.685,16.990,2.437
787,V1.F5 Select:6.40 s,4714,1012.521,146.822,1012.521,146.822,114.279,52.521,97.562
788,V1.F5 Select:6.40 s,56,437.893,101.071,437.893,101.071,9.154,7.789,145.546
789,V1.F5 Select:6.40 s,6126,1244.311,359.158,1244.311,359.158,101.365,76.949,137.222
790,V1.F5 Select:6.40 s,20,504.200,500.350,504.200,500.350,8.432,3.020,72.903
791,V1.F5 Select:6.40 s,6686,30.919,731.551,30.919,731.551,119.214,71.408,83.054
792,V1.F5 Select:6.40 s,6224,785.420,757.215,785.420,757.215,168.366,47.068,5.650
793,V1.F5 Select:6.40 s,23,166.935,808.326,166.935,808.326,6.732,4.350,3.197
794,V1.F5 Select:6.40 s,188,6.356,840.920,6.356,840.920,15.889,15.065,3.532
795,V1.F5 Select:6.40 s,35,61.871,982.071,61.871,982.071,7.139,6.243,165.443
796,V1.F5 Select:6.47 s,1126,303.039,11.551,303.039,11.551,50.461,28.411,172.979
797,V1.F5 Select:6.47 s,5409,994.517,150.868,994.517,150.868,115.783,59.482,63.231
798,V1.F5 Select:6.47 s,53,437.858,101.142,437.858,101.142,9.221,7.318,135.000
799,V1.F5 Select:6.47 s,7072,1233.181,369.963,1233.181,369.963,110.470,81.510,163.209
800,V1.F5 Select:6.47 s,2522,13.164,747.909,13.164,747.909,102.985,31.180,91.073
801,V1.F5 Select:6.47 s,3534,739.277,765.457,739.277,765.457,88.762,50.693,10.619
802,V1.F5 Select:6.47 s,34,61.971,982.088,61.971,982.088,6.850,6.320,161.565
803,V1.F5 Select:6.47 s,20,169.000,990.200,169.000,990.200,7.014,3.631,140.194
804,V1.F5 Select:6.53 s,1277,226.711,12.432,226.711,12.432,58.067,28.001,12.890
805,V1.F5 Select:6.53 s,5357,968.547,145.212,968.547,145.212,107.512,63.442,97.761
806,V1.F5 Select:6.53 s,52,437.808,101.077,437.808,101.077,8.988,7.367,136.434
807,V1.F5 Select:6.53 s,15207,1183.930,368.277,1183.930,368.277,193.961,99.825,4.934
808,V1.F5 Select:6.53 s,24,472.000,511.875,472.000,511.875,13.353,2.288,94.372
809,V1.F5 Select:6.53 s,4653,723.498,764.071,723.498,764.071,123.964,47.791,174.292
810,V1.F5 Select:6.53 s,44,94.023,813.341,94.023,813.341,7.850,7.137,166.910
811,V1.F5 Select:6.53 s,36,61.778,982.111,61.778,982.111,7.311,6.270,176.702
812,V1.F5 Select:6.60 s,1932,221.585,12.996,221.585,12.996,81.540,30.168,172.358
813,V1.F5 Select:6.60 s,4641,957.792,144.835,957.792,144.835,113.817,51.918,98.286
814,V1.F5 Select:6.60 s,52,437.788,100.981,437.788,100.981,8.670,7.636,133.811
815,V1.F5 Select:6.60 s,15698,1126.200,372.680,1126.200,372.680,180.924,110.473,3.153
816,V1.F5 Select:6.60 s,6051,687.446,763.396,687.446,763.396,167.826,45.907,5.381
817,V1.F5 Select:6.60 s,59,51.449,830.924,51.449,830.924,9.994,7.517,3.673
818,V1.F5 Select:6.60 s,22,152.773,931.636,152.773,931.636,7.582,3.694,87.492
819,V1.F5 Select:6.60 s,41,62.061,982.085,62.061,982.085,8.182,6.380,165.989
820,V1.F5 Select:6.67 s,1831,210.069,19.905,210.069,19.905,54.647,42.661,167.057
821,V1.F5 Select:6.67 s,5427,939.527,147.137,939.527,147.137,115.811,59.665,62.974
822,V1.F5 Select:6.67 s,21,226.643,94.071,226.643,94.071,5.586,4.787,41.437
823,V1.F5 Select:6.67 s,54,437.778,101.000,437.778,101.000,9.110,7.547,141.889
824,V1.F5 Select:6.67 s,9062,1080.228,383.315,1080.228,383.315,146.012,79.022,171.633
825,V1.F5 Select:6.67 s,21,445.833,518.500,445.833,518.500,12.557,2.129,94.349
826,V1.F5 Select:6.67 s,3445,641.719,770.690,641.719,770.690,89.133,49.211,10.322
827,V1.F5 Select:6.67 s,34,18.971,828.353,18.971,828.353,7.284,5.943,104.483
828,V1.F5 Select:6.67 s,32,123.031,933.781,123.031,933.781,8.045,5.064,92.920
829,V1.F5 Select:6.67 s,44,62.136,982.000,62.136,982.000,8.719,6.425,171.077
830,V1.F5 Select:6.73 s,3346,121.199,18.961,121.199,18.961,99.490,42.821,168.840
831,V1.F5 Select:6.73 s,4687,907.792,141.720,907.792,141.720,114.522,52.110,101.584
832,V1.F5 Select:6.73 s,52,437.808,101.077,437.808,101.077,8.988,7.367,136.434
833,V1.F5 Select:6.73 s,15725,961.681,384.636,961.681,384.636,183.553,109.078,3.280
834,V1.F5 Select:6.73 s,5921,588.826,767.166,588.826,767.166,167.380,45.040,5.419
835,V1.F5 Select:6.73 s,38,69.763,935.921,69.763,935.921,9.623,5.028,95.789
836,V1.F5 Select:6.73 s,46,62.174,982.087,62.174,982.087,9.007,6.503,172.529
837,V1.F5 Select:6.73 s,20,131.000,989.850,131.000,989.850,6.968,3.655,27.927
838,V1.F5 Select:6.80 s,2588,109.855,26.807,109.855,26.807,67.606,48.740,128.414
839,V1.F5 Select:6.80 s,5485,894.867,146.161,894.867,146.161,116.612,59.889,63.899
840,V1.F5 Select:6.80 s,54,437.796,101.074,437.796,101.074,8.818,7.797,139.949
841,V1.F5 Select:6.80 s,8844,917.442,395.599,917.442,395.599,142.605,78.963,171.490
842,V1.F5 Select:6.80 s,1634,1268.987,788.181,1268.987,788.181,80.889,25.720,82.575
843,V1.F5 Select:6.80 s,3468,547.060,773.831,547.060,773.831,90.098,49.009,9.580
844,V1.F5 Select:6.80 s,51,49.186,936.676,49.186,936.676,10.426,6.228,97.812
845,V1.F5 Select:6.80 s,52,62.135,981.731,62.135,981.731,9.090,7.284,1.515
846,V1.F5 Select:6.80 s,21,126.357,990.214,126.357,990.214,7.108,3.762,128.182
847,V1.F5 Select:6.87 s,3928,52.815,21.918,52.815,21.918,109.079,45.850,13.699
848,V1.F5 Select:6.87 s,5321,877.130,145.604,877.130,145.604,107.326,63.125,98.302
849,V1.F5 Select:6.87 s,52,437.808,101.077,437.808,101.077,8.988,7.367,136.434
850,V1.F5 Select:6.87 s,16043,861.213,394.542,861.213,394.542,211.018,96.800,5.201
851,V1.F5 Select:6.87 s,4046,1256.249,784.065,1256.249,784.065,95.341,54.033,71.803
852,V1.F5 Select:6.87 s,4455,533.046,771.860,533.046,771.860,121.665,46.622,174.015
853,V1.F5 Select:6.87 s,36,30.222,934.889,30.222,934.889,8.187,5.599,83.686
854,V1.F5 Select:6.87 s,45,62.078,982.056,62.078,982.056,8.729,6.563,174.834
855,V1.F5 Select:6.93 s,3563,32.982,28.962,32.982,28.962,69.864,64.934,139.226
856,V1.F5 Select:6.93 s,4745,871.533,151.787,871.533,151.787,115.027,52.523,101.841
857,V1.F5 Select:6.93 s,51,437.735,101.029,437.735,101.029,8.748,7.423,133.542
858,V1.F5 Select:6.93 s,15960,797.162,400.922,797.162,400.922,185.620,109.476,3.004
859,V1.F5 Select:6.93 s,9251,1217.923,773.869,1217.923,773.869,141.527,83.226,167.208
860,V1.F5 Select:6.93 s,5919,497.132,770.783,497.132,770.783,167.113,45.097,5.470
861,V1.F5 Select:6.93 s,24,29.542,813.208,29.542,813.208,6.530,4.680,117.949
862,V1.F5 Select:6.93 s,43,7.895,938.663,7.895,938.663,9.067,6.038,80.569
863,V1.F5 Select:6.93 s,46,62.065,981.978,62.065,981.978,8.636,6.782,172.760
864,V1.F5 Select:7.00 s,2573,18.167,35.173,18.167,35.173,80.680,40.605,85.565
865,V1.F5 Select:7.00 s,54,437.648,101.074,437.648,101.074,9.183,7.487,147.018
866,V1.F5 Select:7.00 s,5451,860.160,160.093,860.160,160.093,116.667,59.489,65.531
867,V1.F5 Select:7.00 s,8609,750.605,413.123,750.605,413.123,138.622,79.074,170.146
868,V1.F5 Select:7.00 s,9279,1176.810,771.498,1176.810,771.498,124.505,94.891,6.390
869,V1.F5 Select:7.00 s,3447,452.493,777.781,452.493,777.781,89.890,48.825,9.943
